,LineId,Time,Program,Content,EventId,EventTemplate
989,990,07.27 10:22:39,chrome.exe *64,s1.bdstatic.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
990,991,07.27 10:22:39,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
991,992,07.27 10:22:39,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
992,993,07.27 10:22:45,chrome.exe *64,"www.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:06",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
993,994,07.27 10:22:55,chrome.exe *64,"b1.bdstatic.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:14",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
994,995,07.27 10:22:56,chrome.exe *64,"imgsrc.baidu.com:80 close, 867 bytes sent, 23546 bytes (22.9 KB) received, lifetime 00:10",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
995,996,07.27 10:23:07,chrome.exe *64,pic01.ishuhui.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
996,997,07.27 10:23:08,chrome.exe *64,eclick.baidu.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
997,998,07.27 10:23:29,chrome.exe *64,mhfm7.us.cdndm5.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
998,999,07.27 10:23:30,chrome.exe *64,"cpro.baidustatic.com:443 close, 334 bytes sent, 3713 bytes (3.62 KB) received, lifetime 00:22",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
999,1000,07.27 10:23:42,chrome.exe *64,"mhfm9.us.cdndm5.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:12",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
